"CUSTOMER_CODE","INVOICE_CODE","AMOUNT","DATE"
"CUST00002479","INVO00001702","24.02","27-Mar-2019"
"CUST00002479","INVO00001703","91.32","11-Apr-2017"
"CUST00002479","INVO00001704","8.39","3-Apr-2017"
"CUST00002481","INVO00001705","691.37","23-Feb-2010"
"CUST00002481","INVO00001706","1.42","26-Jan-2013"
"CUST00002483","INVO00001707","540.34","29-Dec-2014"
"CUST00002483","INVO00001708","4.06","13-Sep-2015"
"CUST00002484","INVO00001709","25.91","0-Jun-2017"
"CUST00002493","INVO00001710","4.18","11-Jan-2010"
"CUST00002478","INVO00001711","5.31","1-Aug-2013"
"CUST00002478","INVO00001712","656.15","12-Apr-2011"
"CUST00002486","INVO00001713","752.62","4-Feb-2011"
"CUST00002487","INVO00001714","128.32","17-May-2011"
"CUST00002491","INVO00001715","3.74","22-Apr-2010"
"CUST00002491","INVO00001716","61.82","15-Dec-2012"
"CUST00002494","INVO00001717","1.58","9-Oct-2015"
"CUST00002478","INVO00001718","5.42","4-Mar-2012"
"CUST00002486","INVO00001719","736.9","23-May-2018"
"CUST00002486","INVO00001720","312.98","28-Aug-2011"
"CUST00002490","INVO00001721","73.98","15-Jul-2019"
"CUST00002495","INVO00001722","55.37","21-Jan-2018"
"CUST00002495","INVO00001723","3.61","23-Jan-2014"
"CUST00002478","INVO00001724","355.42","17-Jul-2019"
"CUST00002478","INVO00001725","9.56","9-Nov-2019"
"CUST00002478","INVO00001726","93.12","16-Mar-2018"
"CUST00002485","INVO00001727","8.02","28-Jan-2014"
"CUST00002487","INVO00001728","94.01","6-Aug-2017"
"CUST00002487","INVO00001729","591.55","20-Apr-2010"
"CUST00002495","INVO00001730","193.61","9-Jun-2017"
"CUST00002496","INVO00001731","70.71","10-Sep-2019"
"CUST00002499","INVO00001732","73.51","1-Feb-2010"
"CUST00002499","INVO00001733","4.9","17-Aug-2012"
"CUST00002499","INVO00001734","755.31","7-Dec-2014"
"CUST00002481","INVO00001735","16.2","19-Jul-2014"
"CUST00002481","INVO00001736","73.25","4-Apr-2018"
"CUST00002481","INVO00001737","7.61","5-May-2019"
"CUST00002487","INVO00001738","735.39","1-Aug-2013"
"CUST00002487","INVO00001739","2.32","22-Dec-2010"
"CUST00002487","INVO00001740","45.1","0-Jun-2018"
"CUST00002497","INVO00001741","331.67","23-May-2010"
"CUST00002482","INVO00001742","5.17","23-Feb-2018"
"CUST00002485","INVO00001743","77.2","4-Nov-2016"
"CUST00002485","INVO00001744","6.46","5-Aug-2017"
"CUST00002485","INVO00001745","24.76","21-Sep-2017"
"CUST00002486","INVO00001746","7.36","23-Aug-2019"
"CUST00002486","INVO00001747","15.54","23-Jan-2015"
"CUST00002486","INVO00001748","9.47","13-Aug-2011"
"CUST00002493","INVO00001749","4.07","23-Sep-2018"
"CUST00002493","INVO00001750","27.94","19-Jul-2010"
"CUST00002478","INVO00001751","833.75","28-Feb-2015"
"CUST00002478","INVO00001752","84.83","24-May-2013"
"CUST00002478","INVO00001753","9.94","1-Dec-2013"
"CUST00002481","INVO00001754","55.16","3-Aug-2018"
"CUST00002481","INVO00001755","83.86","23-Jan-2019"
"CUST00002481","INVO00001756","377.76","6-Apr-2010"
"CUST00002482","INVO00001757","88.02","7-Dec-2013"
"CUST00002482","INVO00001758","49.87","6-Nov-2017"
"CUST00002484","INVO00001759","38.35","16-May-2012"
"CUST00002484","INVO00001760","2.95","7-Sep-2011"
"CUST00002493","INVO00001761","142.98","14-May-2012"
"CUST00002497","INVO00001762","88.41","9-Apr-2017"
"CUST00002497","INVO00001763","53.08","6-Jun-2010"
"CUST00002497","INVO00001764","35.57","10-May-2010"
"CUST00002478","INVO00001765","98.1","11-Jun-2016"
"CUST00002485","INVO00001766","48.49","13-Jan-2011"
"CUST00002485","INVO00001767","6.69","11-Dec-2016"
"CUST00002485","INVO00001768","6.7","28-Jul-2012"
"CUST00002488","INVO00001769","977.33","25-Jun-2010"
"CUST00002494","INVO00001770","45.19","0-Sep-2011"
"CUST00002494","INVO00001771","16.73","16-Jul-2016"
"CUST00002498","INVO00001772","80.36","11-May-2018"
"CUST00002498","INVO00001773","168.2","24-Sep-2011"
"CUST00002498","INVO00001774","355.08","24-May-2011"
"CUST00002477","INVO00001775","27.92","2-Dec-2014"
"CUST00002477","INVO00001776","30.26","10-Jun-2019"
"CUST00002485","INVO00001777","60.29","13-Jan-2015"
"CUST00002491","INVO00001778","89.27","3-Dec-2016"
"CUST00002491","INVO00001779","3.3","17-Sep-2019"
"CUST00002491","INVO00001780","1.72","12-Nov-2015"
"CUST00002476","INVO00001781","47.69","28-Feb-2016"
"CUST00002476","INVO00001782","251.24","9-Jul-2016"
"CUST00002476","INVO00001783","4.15","26-Apr-2017"
"CUST00002479","INVO00001784","35.62","28-Aug-2012"
"CUST00002489","INVO00001785","797.81","0-Jul-2019"
"CUST00002489","INVO00001786","2.1","10-Dec-2012"
"CUST00002496","INVO00001787","43.3","27-Jan-2017"
"CUST00002496","INVO00001788","326.43","19-Jan-2019"
"CUST00002496","INVO00001789","98.31","18-Aug-2018"
"CUST00002478","INVO00001790","6.02","24-Feb-2013"
"CUST00002484","INVO00001791","71.52","26-Jun-2013"
"CUST00002492","INVO00001792","242.05","24-Jul-2019"
"CUST00002492","INVO00001793","48.76","23-May-2015"
"CUST00002492","INVO00001794","472.38","5-Jan-2011"
"CUST00002476","INVO00001795","206.38","21-Feb-2014"
"CUST00002485","INVO00001796","323.13","29-Jul-2018"
"CUST00002485","INVO00001797","94.25","16-May-2014"
"CUST00002485","INVO00001798","99.48","21-Apr-2015"
"CUST00002490","INVO00001799","883.1","11-Mar-2012"
"CUST00002490","INVO00001800","299.37","27-Aug-2014"
"CUST00002499","INVO00001801","826.82","23-Nov-2015"
"CUST00002499","INVO00001802","9.01","20-Jun-2015"
"CUST00002499","INVO00001803","821.03","4-Mar-2017"
"CUST00002481","INVO00001804","240.17","24-Jul-2018"
"CUST00002481","INVO00001805","64.29","7-Apr-2016"
"CUST00002486","INVO00001806","2.54","23-Mar-2015"
"CUST00002486","INVO00001807","6.82","6-Jun-2014"
"CUST00002491","INVO00001808","80.62","0-Jul-2016"
"CUST00002491","INVO00001809","889.59","28-Apr-2017"
"CUST00002494","INVO00001810","484.64","22-Mar-2018"
"CUST00002494","INVO00001811","2.87","3-Aug-2012"
"CUST00002494","INVO00001812","35.63","7-Jan-2018"
"CUST00002497","INVO00001813","62.38","22-Oct-2011"
"CUST00002497","INVO00001814","4.67","27-Apr-2011"
"CUST00002480","INVO00001815","9.69","3-Nov-2019"
"CUST00002480","INVO00001816","8.04","7-Oct-2015"
"CUST00002480","INVO00001817","97.74","1-Oct-2012"
"CUST00002482","INVO00001818","44.69","7-Nov-2019"
"CUST00002482","INVO00001819","67.44","0-Aug-2010"
"CUST00002482","INVO00001820","43.19","11-Apr-2013"
"CUST00002485","INVO00001821","13.58","3-Apr-2017"
"CUST00002485","INVO00001822","2.18","26-Oct-2016"
"CUST00002485","INVO00001823","13.42","23-Dec-2011"
"CUST00002493","INVO00001824","463.76","16-Mar-2012"
"CUST00002476","INVO00001825","5.19","7-Jun-2018"
"CUST00002476","INVO00001826","878.08","5-Apr-2016"
"CUST00002486","INVO00001827","5.21","22-Aug-2010"
"CUST00002486","INVO00001828","5.1","20-Dec-2014"
"CUST00002492","INVO00001829","37.24","3-Mar-2019"
"CUST00002492","INVO00001830","9.83","9-Sep-2016"
"CUST00002495","INVO00001831","5.93","6-May-2013"
"CUST00002497","INVO00001832","3.51","16-Aug-2011"
"CUST00002497","INVO00001833","56.27","9-Oct-2016"
"CUST00002497","INVO00001834","780.11","29-Dec-2013"
"CUST00002481","INVO00001835","9.67","28-Nov-2011"
"CUST00002488","INVO00001836","45.42","19-Dec-2010"
"CUST00002493","INVO00001837","2.77","18-May-2013"
"CUST00002493","INVO00001838","2.87","15-May-2016"
"CUST00002493","INVO00001839","61.54","14-Jun-2015"
"CUST00002478","INVO00001840","5.73","1-Nov-2011"
"CUST00002488","INVO00001841","129.56","8-Nov-2013"
"CUST00002491","INVO00001842","53.79","3-Sep-2014"
"CUST00002491","INVO00001843","6.47","16-Mar-2013"
"CUST00002491","INVO00001844","571.73","20-Jun-2012"
"CUST00002493","INVO00001845","166.07","12-Sep-2010"
"CUST00002493","INVO00001846","16.63","22-Mar-2010"
"CUST00002494","INVO00001847","9.64","10-Sep-2013"
"CUST00002494","INVO00001848","70.05","11-Jan-2010"
"CUST00002476","INVO00001849","2.05","2-Feb-2014"
"CUST00002476","INVO00001850","35.98","0-Feb-2012"
"CUST00002479","INVO00001851","955.33","3-Sep-2016"
"CUST00002479","INVO00001852","3.18","19-Oct-2017"
"CUST00002479","INVO00001853","18.28","18-Mar-2015"
"CUST00002489","INVO00001854","50.77","4-Jan-2017"
"CUST00002489","INVO00001855","3.64","12-Oct-2010"
"CUST00002489","INVO00001856","9.82","29-Sep-2013"
"CUST00002493","INVO00001857","634.38","1-Dec-2019"
"CUST00002500","INVO00001858","51.07","0-Jan-2018"
"CUST00002500","INVO00001859","8.31","3-Jun-2011"
"CUST00002500","INVO00001860","3.47","0-Dec-2011"
"CUST00002484","INVO00001861","42.26","5-Apr-2011"
"CUST00002484","INVO00001862","202.4","8-Mar-2018"
"CUST00002484","INVO00001863","86.99","29-Nov-2016"
"CUST00002488","INVO00001864","802.65","23-Feb-2019"
"CUST00002488","INVO00001865","73.93","4-Sep-2015"
"CUST00002492","INVO00001866","57.59","21-Jul-2011"
"CUST00002499","INVO00001867","9.45","3-Aug-2012"
"CUST00002482","INVO00001868","1.72","11-Jan-2012"
"CUST00002486","INVO00001869","4.3","25-Dec-2019"
"CUST00002493","INVO00001870","219.69","4-Nov-2017"
"CUST00002493","INVO00001871","940.47","27-Aug-2019"
"CUST00002493","INVO00001872","664.02","28-May-2010"
"CUST00002496","INVO00001873","934.77","28-Mar-2011"
"CUST00002496","INVO00001874","71.59","5-Nov-2015"
"CUST00002480","INVO00001875","984.25","9-Feb-2012"
"CUST00002480","INVO00001876","74.32","4-Feb-2017"
"CUST00002480","INVO00001877","4.15","0-Dec-2011"
"CUST00002483","INVO00001878","1.97","3-May-2011"
"CUST00002483","INVO00001879","9.23","7-Jun-2010"
"CUST00002487","INVO00001880","300.81","19-Feb-2017"
"CUST00002487","INVO00001881","39.46","1-May-2018"
"CUST00002487","INVO00001882","334.03","22-Mar-2019"
"CUST00002488","INVO00001883","9.2","13-Oct-2014"
"CUST00002488","INVO00001884","15.19","23-Jun-2019"
"CUST00002491","INVO00001885","6.31","3-Jan-2017"
"CUST00002500","INVO00001886","190.93","24-Jan-2014"
"CUST00002500","INVO00001887","997.48","3-May-2017"
"CUST00002484","INVO00001888","96.38","16-Feb-2014"
"CUST00002488","INVO00001889","386.32","25-Jul-2011"
"CUST00002488","INVO00001890","891.92","20-Feb-2014"
"CUST00002490","INVO00001891","79.24","3-Feb-2019"
"CUST00002497","INVO00001892","22.54","11-Jul-2015"
"CUST00002498","INVO00001893","697.12","23-Oct-2010"
"CUST00002477","INVO00001894","11.79","13-Feb-2015"
"CUST00002477","INVO00001895","53.29","10-Aug-2013"
"CUST00002486","INVO00001896","98.39","23-Nov-2010"
"CUST00002486","INVO00001897","355.7","14-Jul-2015"
"CUST00002496","INVO00001898","9.39","25-Sep-2018"
"CUST00002496","INVO00001899","65.55","20-Mar-2017"
"CUST00002496","INVO00001900","82.49","13-Sep-2010"
"CUST00002500","INVO00001901","573.45","7-Jun-2010"
"CUST00002484","INVO00001902","2.78","25-Jan-2019"
"CUST00002484","INVO00001903","4.98","13-Feb-2017"
"CUST00002493","INVO00001904","509.42","14-Dec-2010"
"CUST00002478","INVO00001905","398.91","6-Feb-2015"
"CUST00002485","INVO00001906","25.17","29-Dec-2017"
"CUST00002485","INVO00001907","544.81","9-Jul-2011"
"CUST00002487","INVO00001908","23.29","28-Jan-2012"
"CUST00002487","INVO00001909","79.46","20-Jul-2015"
"CUST00002487","INVO00001910","6.5","10-Nov-2013"
"CUST00002493","INVO00001911","27.27","9-Mar-2014"
"CUST00002493","INVO00001912","4.89","5-Oct-2010"
"CUST00002478","INVO00001913","7.29","26-Oct-2016"
"CUST00002478","INVO00001914","653.15","11-Jan-2014"
"CUST00002488","INVO00001915","66.8","5-Feb-2011"
"CUST00002488","INVO00001916","6.07","2-Jun-2019"
"CUST00002488","INVO00001917","929.32","28-Apr-2015"
"CUST00002497","INVO00001918","76.57","6-May-2019"
"CUST00002497","INVO00001919","6.89","12-Nov-2011"
"CUST00002497","INVO00001920","1.39","24-Jun-2013"
"CUST00002478","INVO00001921","2.05","25-Nov-2013"
"CUST00002478","INVO00001922","7.48","27-Mar-2018"
"CUST00002486","INVO00001923","68.39","15-Jun-2013"
"CUST00002489","INVO00001924","404.1","12-Apr-2013"
"CUST00002489","INVO00001925","171.51","15-Oct-2011"
"CUST00002489","INVO00001926","9.05","14-Dec-2018"
"CUST00002495","INVO00001927","78.05","21-Jun-2019"
"CUST00002495","INVO00001928","44.15","12-Dec-2012"
"CUST00002479","INVO00001929","30.27","6-Nov-2018"
"CUST00002487","INVO00001930","10.95","27-Mar-2016"
"CUST00002493","INVO00001931","745.02","7-Jun-2014"
"CUST00002493","INVO00001932","40.46","5-Jun-2010"
"CUST00002493","INVO00001933","5.71","27-Jan-2015"
"CUST00002495","INVO00001934","5.85","5-Jan-2015"
"CUST00002500","INVO00001935","267.8","14-Oct-2014"
"CUST00002500","INVO00001936","63.05","13-Apr-2015"
"CUST00002500","INVO00001937","3.01","27-Jun-2015"
"CUST00002485","INVO00001938","160.44","1-Sep-2016"
"CUST00002485","INVO00001939","8.7","18-Jan-2017"
"CUST00002485","INVO00001940","352.51","10-Sep-2014"
"CUST00002492","INVO00001941","493.9","23-Sep-2011"
"CUST00002492","INVO00001942","69.37","23-Sep-2014"
"CUST00002492","INVO00001943","49.08","26-Aug-2010"
"CUST00002495","INVO00001944","19.18","7-Mar-2016"
"CUST00002477","INVO00001945","42.58","13-Mar-2016"
"CUST00002477","INVO00001946","1.99","27-Feb-2019"
"CUST00002477","INVO00001947","95.01","24-Dec-2015"
"CUST00002478","INVO00001948","765.24","2-Sep-2010"
"CUST00002478","INVO00001949","8.11","25-Mar-2011"
"CUST00002481","INVO00001950","105.3","17-Nov-2018"
"CUST00002481","INVO00001951","95.73","20-Feb-2013"
"CUST00002484","INVO00001952","8.66","3-Jul-2017"
"CUST00002484","INVO00001953","11.84","21-Nov-2018"
"CUST00002484","INVO00001954","360.17","17-Apr-2018"
"CUST00002493","INVO00001955","4.71","4-Jun-2013"
"CUST00002496","INVO00001956","4.57","26-Feb-2011"
"CUST00002496","INVO00001957","70.92","7-Jul-2011"
"CUST00002477","INVO00001958","9.96","27-Dec-2019"
"CUST00002477","INVO00001959","6.08","0-Jan-2015"
"CUST00002487","INVO00001960","5.37","17-Mar-2015"
"CUST00002487","INVO00001961","8.44","8-Sep-2018"
"CUST00002494","INVO00001962","642.73","7-Apr-2019"
"CUST00002479","INVO00001963","9.24","27-Jun-2014"
"CUST00002479","INVO00001964","420.08","12-May-2011"
"CUST00002479","INVO00001965","9.68","29-Apr-2011"
"CUST00002487","INVO00001966","682.09","18-Apr-2012"
"CUST00002487","INVO00001967","47.8","15-Nov-2017"
"CUST00002495","INVO00001968","1.12","20-Feb-2014"
"CUST00002495","INVO00001969","31.46","21-Jun-2014"
"CUST00002498","INVO00001970","9.72","24-Feb-2018"
"CUST00002498","INVO00001971","20.2","19-Oct-2018"
"CUST00002498","INVO00001972","66.93","9-Oct-2017"
"CUST00002479","INVO00001973","3.4","6-Mar-2010"
"CUST00002479","INVO00001974","49.39","25-Apr-2014"
"CUST00002479","INVO00001975","577.27","24-Jun-2014"
"CUST00002488","INVO00001976","81.09","21-Jan-2014"
"CUST00002491","INVO00001977","15.76","25-Mar-2017"
"CUST00002491","INVO00001978","232.66","24-Jul-2011"
"CUST00002496","INVO00001979","4.93","11-Feb-2010"
"CUST00002500","INVO00001980","81.08","2-Mar-2011"
"CUST00002484","INVO00001981","5.92","26-Oct-2012"
"CUST00002484","INVO00001982","48.0","20-Oct-2012"
"CUST00002491","INVO00001983","3.21","11-Oct-2011"
"CUST00002476","INVO00001984","248.01","26-Jul-2010"
"CUST00002480","INVO00001985","2.07","12-Jun-2017"
"CUST00002480","INVO00001986","7.49","29-Mar-2012"
"CUST00002480","INVO00001987","184.06","20-Jan-2018"
"CUST00002487","INVO00001988","9.28","14-May-2015"
"CUST00002487","INVO00001989","7.66","26-Aug-2016"
"CUST00002496","INVO00001990","11.36","10-May-2010"
"CUST00002476","INVO00001991","412.07","5-Dec-2010"
"CUST00002476","INVO00001992","9.39","20-Jan-2012"
"CUST00002486","INVO00001993","869.24","27-Oct-2014"
"CUST00002486","INVO00001994","2.17","28-May-2015"
"CUST00002493","INVO00001995","82.76","15-Nov-2016"
"CUST00002493","INVO00001996","8.59","0-Jan-2010"
"CUST00002493","INVO00001997","769.75","25-Feb-2016"
"CUST00002497","INVO00001998","190.11","24-Jun-2013"
"CUST00002497","INVO00001999","3.64","11-Jul-2011"
"CUST00002497","INVO00002000","525.6","28-Feb-2015"
"CUST00002481","INVO00002001","35.85","7-Jun-2016"
"CUST00002491","INVO00002002","459.73","13-Oct-2014"
"CUST00002491","INVO00002003","98.7","24-Jul-2011"
"CUST00002491","INVO00002004","698.05","9-Apr-2015"
"CUST00002495","INVO00002005","6.65","9-Oct-2015"
"CUST00002495","INVO00002006","87.63","17-Oct-2011"
"CUST00002497","INVO00002007","4.82","7-Dec-2014"
"CUST00002497","INVO00002008","44.26","23-Mar-2016"
"CUST00002497","INVO00002009","22.81","10-Nov-2016"
"CUST00002479","INVO00002010","7.2","16-Jul-2019"
"CUST00002479","INVO00002011","73.11","21-Feb-2012"
"CUST00002479","INVO00002012","6.39","17-Nov-2011"
"CUST00002486","INVO00002013","48.81","27-Feb-2014"
"CUST00002486","INVO00002014","56.33","4-Jan-2018"
"CUST00002490","INVO00002015","9.94","17-Mar-2010"
"CUST00002490","INVO00002016","781.82","27-Mar-2010"
"CUST00002499","INVO00002017","78.94","16-Oct-2012"
"CUST00002500","INVO00002018","13.29","13-Feb-2017"
"CUST00002500","INVO00002019","23.72","2-Oct-2013"
"CUST00002500","INVO00002020","9.99","9-Jul-2018"
"CUST00002485","INVO00002021","878.37","15-May-2018"
"CUST00002492","INVO00002022","5.24","0-Jul-2013"
"CUST00002492","INVO00002023","313.02","7-Jul-2010"
"CUST00002492","INVO00002024","558.76","6-Jun-2013"
"CUST00002477","INVO00002025","8.39","10-Mar-2011"
"CUST00002482","INVO00002026","4.7","10-May-2016"
"CUST00002489","INVO00002027","73.15","0-Jul-2015"
"CUST00002489","INVO00002028","97.04","28-Dec-2012"
"CUST00002489","INVO00002029","5.74","9-Feb-2011"
"CUST00002495","INVO00002030","23.95","13-Feb-2018"
"CUST00002495","INVO00002031","9.45","3-Jul-2017"
"CUST00002480","INVO00002032","212.84","13-Oct-2012"
"CUST00002480","INVO00002033","3.36","6-May-2011"
"CUST00002485","INVO00002034","3.7","13-Sep-2012"
"CUST00002493","INVO00002035","805.29","28-Jul-2018"
"CUST00002493","INVO00002036","5.68","14-Apr-2015"
"CUST00002494","INVO00002037","791.74","19-Sep-2016"
"CUST00002494","INVO00002038","1.99","0-Sep-2015"
"CUST00002494","INVO00002039","944.81","9-Nov-2011"
"CUST00002476","INVO00002040","4.55","17-May-2016"
"CUST00002477","INVO00002041","191.73","12-May-2012"
"CUST00002477","INVO00002042","41.12","4-Dec-2012"
"CUST00002485","INVO00002043","199.59","28-Aug-2016"
"CUST00002491","INVO00002044","26.54","17-Jun-2013"
"CUST00002500","INVO00002045","380.88","2-Feb-2019"
"CUST00002500","INVO00002046","3.41","16-Aug-2017"
"CUST00002500","INVO00002047","272.34","20-Jul-2014"
"CUST00002485","INVO00002048","7.25","9-Jun-2012"
"CUST00002485","INVO00002049","10.07","8-Nov-2010"
"CUST00002488","INVO00002050","1.25","23-Sep-2014"
"CUST00002488","INVO00002051","64.46","1-Oct-2018"
"CUST00002488","INVO00002052","1.73","15-Nov-2019"
"CUST00002495","INVO00002053","7.05","25-Nov-2016"
"CUST00002495","INVO00002054","9.76","18-May-2010"
"CUST00002498","INVO00002055","105.12","4-Feb-2018"
"CUST00002483","INVO00002056","5.57","5-Apr-2019"
"CUST00002483","INVO00002057","20.2","12-Sep-2014"
"CUST00002490","INVO00002058","1.75","9-Sep-2011"
"CUST00002490","INVO00002059","3.16","12-Jan-2010"
"CUST00002491","INVO00002060","83.25","24-Feb-2016"
"CUST00002491","INVO00002061","5.3","4-Oct-2014"
"CUST00002500","INVO00002062","691.26","9-Oct-2012"
"CUST00002500","INVO00002063","649.19","0-Sep-2013"
"CUST00002479","INVO00002064","9.69","7-Jun-2014"
"CUST00002479","INVO00002065","8.75","12-Oct-2018"
"CUST00002480","INVO00002066","2.04","10-Jul-2019"
"CUST00002486","INVO00002067","712.77","5-Sep-2010"
"CUST00002486","INVO00002068","7.24","15-Oct-2016"
"CUST00002487","INVO00002069","111.88","19-May-2010"
"CUST00002487","INVO00002070","4.49","8-Jan-2015"
"CUST00002492","INVO00002071","296.0","22-Jun-2018"
"CUST00002492","INVO00002072","59.16","6-Mar-2013"
"CUST00002492","INVO00002073","41.33","6-Oct-2019"
"CUST00002494","INVO00002074","469.9","14-Aug-2015"
"CUST00002494","INVO00002075","220.92","28-Sep-2019"
"CUST00002477","INVO00002076","9.1","21-Sep-2017"
"CUST00002477","INVO00002077","76.06","25-Jan-2015"
"CUST00002477","INVO00002078","3.11","24-Nov-2013"
"CUST00002483","INVO00002079","788.54","16-Jan-2019"
"CUST00002483","INVO00002080","7.61","3-Sep-2013"
"CUST00002483","INVO00002081","3.68","14-Dec-2014"
"CUST00002493","INVO00002082","50.83","24-Jun-2015"
"CUST00002477","INVO00002083","19.06","19-Aug-2019"
"CUST00002479","INVO00002084","364.28","28-Nov-2011"
"CUST00002479","INVO00002085","957.15","19-Oct-2019"
"CUST00002479","INVO00002086","43.08","15-Nov-2015"
"CUST00002485","INVO00002087","289.85","6-Jun-2012"
"CUST00002485","INVO00002088","2.16","10-Feb-2018"
"CUST00002485","INVO00002089","35.79","13-Aug-2010"
"CUST00002486","INVO00002090","422.45","17-Nov-2017"
"CUST00002486","INVO00002091","27.14","10-Mar-2017"
