"INVOICE_CODE","ITEM_CODE","AMOUNT","QUANTITY"
"INVO00004995","CM0588","20.57","365"
"INVO00004995","LOYAL3913","49.43","583"
"INVO00004997","5YEARS0548","104.18","848"
"INVO00004999","CM3880","4.59","703"
"INVO00004981","VAL9434","9.54","515"
"INVO00004986","5YEARS6687","6.9","948"
"INVO00004986","VAL5637","15.12","559"
"INVO00004986","LOYAL3264","73.06","13"
"INVO00004994","LOYAL5276","76.64","790"
"INVO00004994","5YEARS1150","14.17","30"
"INVO00004979","VAL0590","3.45","802"
"INVO00004979","CM3202","2.47","664"
"INVO00004979","10YEARS2973","17.96","753"
"INVO00004989","LOYAL5830","4.02","998"
"INVO00004991","5YEARS0575","364.18","849"
"INVO00004991","DIS6905","8.63","410"
"INVO00004997","VAL4801","10.62","525"
"INVO00004997","DIS4251","47.72","530"
"INVO00004979","LOYAL8931","9.42","460"
"INVO00004979","VAL5907","85.95","226"
"INVO00004986","VAL8678","77.02","523"
"INVO00004986","LOYAL1516","212.36","22"
"INVO00004986","DIS6466","5.87","852"
"INVO00004988","CM1045","87.05","440"
"INVO00004988","5YEARS7373","8.33","970"
"INVO00004990","5YEARS3580","7.23","936"
"INVO00004995","10YEARS9161","6.92","129"
"INVO00004995","10YEARS1794","5.47","18"
"INVO00004995","VAL7795","2.06","93"
"INVO00004998","10YEARS1280","16.41","364"
"INVO00004998","DIS4418","7.03","30"
"INVO00004980","LOYAL3035","28.97","492"
"INVO00004980","LOYAL1379","374.57","151"
"INVO00004980","10YEARS9601","132.3","133"
"INVO00004986","VAL2021","7.02","751"
"INVO00004986","LOYAL8476","67.31","949"
"INVO00004989","5YEARS7544","6.77","34"
"INVO00004989","VAL1562","80.59","764"
"INVO00004989","VAL8848","2.65","337"
"INVO00004998","DIS0227","5.3","52"
"INVO00004998","CM8694","476.62","260"
"INVO00004983","DIS0230","3.27","233"
"INVO00004983","VAL0882","9.56","341"
"INVO00004983","5YEARS6788","50.7","528"
"INVO00004988","DIS8208","436.97","576"
"INVO00004988","5YEARS9069","9.56","337"
"INVO00004997","VAL4168","147.9","761"
"INVO00004997","DIS2606","1.66","880"
"INVO00004997","CM7624","43.08","605"
"INVO00004999","VAL5175","3.43","991"
"INVO00004999","CM0885","9.02","221"
"INVO00004984","LOYAL6917","3.59","7"
"INVO00004990","10YEARS9936","3.88","811"
"INVO00004990","10YEARS9679","5.12","426"
"INVO00004990","VAL0466","33.46","961"
"INVO00004992","5YEARS7002","284.08","867"
"INVO00004993","VAL2737","1.69","842"
"INVO00004978","10YEARS2219","57.72","964"
"INVO00004978","VAL3266","491.12","827"
"INVO00004978","5YEARS3644","3.7","752"
"INVO00004983","LOYAL0347","9.7","168"
"INVO00004983","10YEARS7813","2.77","357"
"INVO00004983","LOYAL8413","85.7","913"
"INVO00004984","5YEARS3617","11.3","569"
"INVO00004984","LOYAL1157","279.58","732"
"INVO00004988","LOYAL0863","25.31","286"
"INVO00004988","5YEARS2619","480.14","605"
"INVO00004988","DIS7961","9.55","102"
"INVO00004995","LOYAL3380","9.19","501"
"INVO00004995","DIS8654","44.68","1000"
"INVO00004979","VAL7683","54.49","371"
"INVO00004980","LOYAL1082","81.5","579"
"INVO00004980","VAL6007","9.55","463"
"INVO00004980","VAL9797","2.58","550"
"INVO00004990","10YEARS4489","3.08","778"
"INVO00004998","CM2295","54.03","842"
"INVO00004998","10YEARS7366","322.73","306"
"INVO00004979","DIS3610","14.67","982"
"INVO00004979","VAL8339","393.46","621"
"INVO00004988","LOYAL6959","53.32","529"
"INVO00004988","5YEARS1824","37.35","604"
"INVO00004988","LOYAL4572","9.14","845"
"INVO00004993","LOYAL7468","26.69","678"
"INVO00004993","VAL3164","3.0","797"
"INVO00004993","LOYAL5330","44.47","444"
"INVO00004995","LOYAL4546","5.57","389"
"INVO00004977","CM8715","65.85","268"
"INVO00004977","CM6231","8.97","895"
"INVO00004985","5YEARS0466","28.25","497"
"INVO00004985","5YEARS2548","68.31","831"
"INVO00004985","5YEARS5829","27.7","790"
"INVO00004987","5YEARS5099","182.63","979"
"INVO00004987","5YEARS9266","2.1","747"
"INVO00004995","LOYAL2786","4.18","32"
"INVO00004995","LOYAL9795","488.84","334"
"INVO00004995","5YEARS4207","97.31","940"
"INVO00004976","LOYAL2134","51.47","173"
"INVO00004980","CM5697","7.77","793"
"INVO00004980","LOYAL3189","9.13","8"
"INVO00004987","DIS2859","7.37","38"
"INVO00004991","LOYAL0234","5.68","317"
"INVO00004991","10YEARS1747","9.18","162"
"INVO00004991","LOYAL5408","2.44","120"
"INVO00004999","5YEARS9726","459.81","604"
"INVO00004999","CM2031","6.28","747"
"INVO00004999","VAL3999","51.22","761"
"INVO00005000","LOYAL5269","258.03","314"
"INVO00005000","5YEARS0915","15.14","229"
"INVO00005000","5YEARS1167","5.39","628"
"INVO00004979","10YEARS2341","59.59","942"
"INVO00004979","5YEARS5113","1.42","186"
"INVO00004979","5YEARS9766","360.26","289"
"INVO00004983","DIS6007","3.09","309"
"INVO00004983","10YEARS4593","100.92","192"
"INVO00004985","VAL9804","5.85","607"
"INVO00004985","10YEARS1303","10.07","384"
"INVO00004985","CM1212","272.81","966"
"INVO00004990","DIS5710","32.21","806"
"INVO00004994","10YEARS0083","3.17","20"
"INVO00004994","10YEARS7267","8.09","533"
"INVO00004994","LOYAL0285","23.62","408"
"INVO00004996","10YEARS1874","202.87","824"
"INVO00004981","LOYAL3462","46.93","201"
"INVO00004981","VAL9334","76.18","988"
"INVO00004987","10YEARS5604","90.56","979"
"INVO00004987","CM1928","31.72","480"
"INVO00004987","CM3955","85.49","533"
"INVO00004992","5YEARS9583","98.98","880"
"INVO00004992","VAL0771","227.81","847"
"INVO00004992","VAL2873","2.3","272"
"INVO00004998","VAL0651","5.37","672"
"INVO00004998","DIS3409","1.46","355"
"INVO00004976","VAL8975","58.08","236"
"INVO00004976","VAL6951","51.93","259"
"INVO00004976","LOYAL5035","4.62","323"
"INVO00004981","VAL7510","20.99","779"
"INVO00004982","VAL1002","93.27","832"
"INVO00004990","10YEARS5273","413.26","604"
"INVO00004990","VAL8573","40.69","243"
"INVO00004995","LOYAL3594","9.96","45"
"INVO00004995","5YEARS2386","309.85","881"
"INVO00004995","CM6726","2.95","872"
"INVO00004996","10YEARS7896","6.72","712"
"INVO00004996","CM1783","203.26","431"
"INVO00005000","DIS6608","459.98","101"
"INVO00004980","DIS1842","11.23","558"
"INVO00004981","10YEARS7146","86.7","738"
"INVO00004981","5YEARS4298","80.53","446"
"INVO00004989","VAL1024","3.58","4"
"INVO00004989","DIS7321","23.57","903"
"INVO00004989","10YEARS5724","81.8","147"
"INVO00004990","LOYAL2260","419.05","498"
"INVO00004990","5YEARS8422","5.84","799"
"INVO00004990","5YEARS9639","3.78","103"
"INVO00004998","VAL4011","1.84","540"
"INVO00004998","VAL9666","8.91","494"
"INVO00004976","10YEARS4719","6.83","724"
"INVO00004976","VAL7440","26.4","33"
"INVO00004983","LOYAL7470","7.13","665"
"INVO00004983","LOYAL6594","44.32","46"
"INVO00004983","DIS2403","43.83","153"
"INVO00004991","LOYAL5419","207.95","21"
"INVO00004991","LOYAL8109","196.57","35"
"INVO00004991","10YEARS6855","72.76","145"
"INVO00004999","5YEARS1126","1.16","916"
"INVO00004999","CM0561","4.86","730"
"INVO00004982","5YEARS0553","247.11","772"
"INVO00004992","VAL6498","424.14","765"
"INVO00004992","10YEARS1799","4.95","806"
"INVO00004993","CM3097","9.68","596"
"INVO00004993","LOYAL2895","267.93","621"
"INVO00004977","10YEARS4679","10.8","157"
"INVO00004977","LOYAL6262","7.33","504"
"INVO00004977","VAL3890","86.97","602"
"INVO00004980","DIS0864","479.72","828"
"INVO00004980","VAL3017","4.06","958"
"INVO00004980","10YEARS4304","2.76","562"
"INVO00004987","5YEARS0995","12.16","330"
"INVO00004996","CM0556","82.3","894"
"INVO00004996","DIS3490","9.35","773"
"INVO00004996","DIS4213","79.09","95"
"INVO00004997","5YEARS5376","72.0","378"
"INVO00004998","VAL2838","350.75","221"
"INVO00004998","CM5870","38.96","704"
"INVO00004998","10YEARS9201","4.33","64"
"INVO00004981","DIS3811","48.35","899"
"INVO00004990","5YEARS5263","16.45","785"
"INVO00004990","5YEARS4699","2.94","167"
"INVO00004990","5YEARS2685","224.07","887"
"INVO00004996","10YEARS9076","92.77","740"
"INVO00004996","10YEARS1971","85.73","352"
"INVO00004998","10YEARS8816","48.45","655"
"INVO00004977","DIS4870","108.45","50"
"INVO00004977","LOYAL2613","13.05","909"
"INVO00004977","VAL1220","5.46","607"
"INVO00004987","LOYAL8033","67.21","772"
"INVO00004987","CM1261","16.77","364"
"INVO00004987","5YEARS8946","5.24","282"
"INVO00004996","LOYAL5030","64.76","482"
"INVO00004976","CM9522","198.38","479"
"INVO00004976","VAL3746","282.14","52"
"INVO00004976","LOYAL1595","60.56","532"
"INVO00004979","10YEARS2244","17.21","291"
"INVO00004979","LOYAL0904","23.12","447"
"INVO00004979","DIS3787","4.33","238"
"INVO00004984","LOYAL3700","33.35","119"
"INVO00004984","5YEARS6383","1.74","839"
"INVO00004984","VAL1938","220.3","690"
"INVO00004991","5YEARS2711","8.73","368"
"INVO00004993","LOYAL2820","439.55","14"
"INVO00004994","5YEARS7263","35.08","551"
"INVO00004994","10YEARS1158","6.45","69"
"INVO00004994","10YEARS5366","9.91","383"
"INVO00004978","5YEARS2943","57.54","376"
"INVO00004978","CM6089","9.91","64"
"INVO00004978","5YEARS1355","7.3","938"
"INVO00004982","DIS6117","6.25","41"
"INVO00004990","VAL1985","262.98","37"
"INVO00004999","VAL4653","1.92","161"
"INVO00004999","10YEARS4821","7.76","168"
"INVO00004999","DIS5014","59.65","967"
"INVO00004981","LOYAL8526","7.52","84"
"INVO00004981","CM3770","6.68","940"
"INVO00004990","LOYAL6826","6.4","748"
"INVO00004994","DIS9625","58.16","148"
"INVO00004994","CM9053","3.24","62"
"INVO00004998","CM5354","62.28","581"
"INVO00004998","DIS9026","80.29","640"
"INVO00004998","10YEARS9334","189.13","961"
"INVO00004979","CM5039","302.0","982"
"INVO00004989","LOYAL5192","97.73","523"
"INVO00004992","LOYAL8507","4.48","920"
"INVO00004994","CM2850","12.33","603"
"INVO00004994","CM1231","8.83","782"
"INVO00004977","10YEARS3828","1.88","75"
"INVO00004977","5YEARS4683","9.47","972"
"INVO00004984","VAL1974","46.33","930"
"INVO00004984","VAL4374","6.79","276"
"INVO00004986","CM6821","8.43","878"
"INVO00004986","10YEARS3071","7.37","362"
"INVO00004996","5YEARS2562","5.3","452"
"INVO00004997","10YEARS2275","60.19","826"
"INVO00004997","CM9822","196.88","651"
"INVO00004997","10YEARS9640","9.21","524"
"INVO00005000","LOYAL7331","9.96","528"
"INVO00005000","CM2626","82.86","139"
"INVO00005000","5YEARS3455","90.96","163"
"INVO00004976","LOYAL4817","243.6","743"
"INVO00004976","DIS5725","1.77","596"
"INVO00004976","CM1991","86.79","736"
"INVO00004986","CM8997","62.35","30"
"INVO00004986","10YEARS0381","1.99","348"
"INVO00004986","VAL9985","6.06","981"
"INVO00004994","VAL2583","8.15","356"
"INVO00004994","VAL6293","30.88","531"
"INVO00004994","LOYAL6712","8.95","617"
"INVO00004996","CM0990","8.44","554"
"INVO00004997","5YEARS7148","4.58","986"
"INVO00004997","10YEARS5676","5.28","440"
"INVO00004997","VAL9791","49.07","928"
"INVO00004978","CM2668","6.47","950"
"INVO00004979","VAL0143","4.48","559"
"INVO00004979","LOYAL8890","87.03","45"
"INVO00004987","DIS3458","348.86","789"
"INVO00004991","DIS6615","63.19","262"
"INVO00004991","DIS6323","2.51","778"
"INVO00004991","LOYAL4810","303.53","235"
"INVO00004976","5YEARS6400","55.27","477"
"INVO00004984","VAL6174","64.81","494"
"INVO00004984","10YEARS4018","1.08","775"
"INVO00004989","5YEARS1277","127.0","415"
"INVO00004989","CM8323","51.32","580"
"INVO00004990","LOYAL4003","83.78","338"
"INVO00004990","VAL2231","489.74","699"
"INVO00004990","10YEARS7448","4.34","44"
"INVO00004995","LOYAL3074","9.74","36"
"INVO00004977","5YEARS8777","4.45","280"
"INVO00004977","CM5440","9.6","804"
"INVO00004977","CM9038","9.18","245"
"INVO00004987","VAL0320","53.7","139"
"INVO00004987","10YEARS3626","92.9","402"
"INVO00004987","DIS8114","84.78","555"
"INVO00004988","CM7830","89.74","636"
"INVO00004993","5YEARS5852","21.55","795"
"INVO00004993","DIS6642","94.7","500"
"INVO00004976","5YEARS0508","6.22","823"
"INVO00004977","DIS6078","84.97","189"
"INVO00004984","10YEARS5653","54.3","33"
"INVO00004984","5YEARS4711","441.99","665"
"INVO00004984","CM8950","43.4","509"
"INVO00004991","VAL6126","8.47","809"
"INVO00005000","10YEARS4832","12.7","595"
"INVO00005000","CM4910","71.71","109"
"INVO00005000","10YEARS8838","55.16","134"
"INVO00004977","LOYAL8806","4.93","184"
"INVO00004977","10YEARS3798","3.59","296"
"INVO00004982","DIS6183","13.69","550"
"INVO00004989","5YEARS5162","55.71","83"
"INVO00004989","CM6904","99.8","88"
"INVO00004997","VAL6740","1.38","955"
"INVO00004979","LOYAL5924","1.88","928"
"INVO00004979","LOYAL3874","1.34","146"
"INVO00004979","CM7966","1.54","300"
"INVO00004984","5YEARS6264","10.75","68"
"INVO00004984","LOYAL5497","7.3","45"
"INVO00004987","DIS7021","1.71","289"
"INVO00004987","DIS8319","9.08","362"
"INVO00004991","LOYAL7877","9.74","486"
"INVO00004976","VAL5875","229.39","171"
"INVO00004985","DIS1108","1.42","619"
"INVO00004991","DIS8653","476.13","450"
"INVO00004996","DIS1828","4.5","986"
"INVO00004996","10YEARS1124","63.82","342"
"INVO00004977","VAL1374","2.78","184"
"INVO00004977","VAL1241","64.9","41"
"INVO00004977","CM6760","216.03","290"
"INVO00004981","LOYAL9076","404.28","101"
"INVO00004990","LOYAL1359","24.5","540"
"INVO00004990","VAL1083","58.61","729"
"INVO00004991","DIS5672","90.45","643"
"INVO00004993","10YEARS2579","5.15","946"
"INVO00004993","VAL0399","4.73","579"
"INVO00004998","10YEARS8552","11.88","810"
"INVO00004998","LOYAL4220","9.82","619"
"INVO00004998","VAL2090","430.42","547"
"INVO00004981","CM4217","2.1","193"
"INVO00004990","VAL5951","11.46","675"
"INVO00004990","VAL1217","8.79","489"
"INVO00004998","10YEARS9950","4.73","293"
"INVO00004980","DIS4410","5.06","459"
"INVO00004980","CM9453","5.08","181"
"INVO00004980","DIS4528","498.23","176"
"INVO00004981","VAL8991","16.15","40"
"INVO00004984","DIS1036","3.82","925"
"INVO00004984","5YEARS0612","131.48","292"
"INVO00004994","VAL0580","45.99","553"
"INVO00004996","CM6414","5.87","860"
"INVO00004996","LOYAL6047","60.23","954"
"INVO00004979","5YEARS4523","55.74","75"
"INVO00004979","VAL4963","5.67","778"
"INVO00004989","DIS2194","67.08","584"
"INVO00004989","LOYAL5191","90.45","436"
"INVO00004995","10YEARS7464","6.31","280"
"INVO00005000","LOYAL5462","17.47","564"
"INVO00005000","VAL5669","6.12","366"
"INVO00005000","5YEARS7043","48.52","606"
"INVO00004985","10YEARS9405","7.75","512"
"INVO00004990","DIS6713","99.87","192"
"INVO00004990","DIS8598","66.5","5"
"INVO00004991","5YEARS3764","7.67","786"
"INVO00004992","VAL2505","60.25","103"
"INVO00004992","CM7708","21.06","536"
"INVO00004996","CM4923","9.97","803"
"INVO00004996","5YEARS6517","7.02","827"
"INVO00005000","DIS1238","3.96","351"
"INVO00005000","DIS0495","298.96","832"
"INVO00004978","LOYAL0504","1.58","935"
"INVO00004978","10YEARS9733","1.8","311"
"INVO00004987","10YEARS4668","3.83","443"
"INVO00004987","10YEARS2318","5.44","118"
"INVO00004996","LOYAL7352","245.85","830"
"INVO00004996","CM9856","2.46","848"
"INVO00004999","10YEARS7673","4.15","636"
"INVO00005000","10YEARS5938","355.31","260"
"INVO00004985","10YEARS1093","52.89","569"
"INVO00004991","VAL1681","82.91","400"
"INVO00004994","VAL3142","5.26","422"
"INVO00004994","LOYAL8085","98.29","882"
"INVO00004994","5YEARS0194","365.82","889"
"INVO00004978","10YEARS3988","19.42","580"
"INVO00004986","DIS9563","9.32","619"
"INVO00004986","5YEARS4580","2.82","151"
"INVO00004994","CM1484","8.92","946"
"INVO00004994","CM4597","7.49","536"
"INVO00004994","DIS3473","158.03","716"
"INVO00004979","5YEARS2565","5.49","434"
"INVO00004979","LOYAL7891","323.97","19"
"INVO00004986","LOYAL5624","2.79","90"
"INVO00004988","5YEARS1446","421.9","852"
"INVO00004988","5YEARS8447","7.74","351"
"INVO00004989","DIS3569","84.52","755"
"INVO00004989","5YEARS2509","82.46","375"
"INVO00004989","VAL0300","7.85","326"
"INVO00004991","5YEARS8189","17.24","134"
"INVO00004991","5YEARS4129","44.72","375"
"INVO00004995","CM9401","2.85","21"
"INVO00004978","10YEARS2826","9.97","428"
"INVO00004981","LOYAL5083","6.93","109"
"INVO00004983","LOYAL0177","6.93","72"
"INVO00004987","VAL0210","24.75","741"
"INVO00004987","DIS0679","5.69","471"
"INVO00004987","10YEARS7011","6.48","227"
"INVO00004993","LOYAL9728","7.5","683"
"INVO00004993","VAL8071","81.35","482"
"INVO00004977","VAL8637","5.9","934"
"INVO00004978","VAL9302","13.8","372"
"INVO00004986","10YEARS0760","18.44","444"
"INVO00004986","DIS7403","4.17","777"
"INVO00004991","LOYAL1290","258.92","122"
"INVO00004997","DIS5830","16.25","590"
"INVO00004997","10YEARS7035","1.83","985"
"INVO00004998","LOYAL7242","52.94","373"
"INVO00004998","5YEARS4145","33.72","288"
"INVO00004983","10YEARS6236","1.11","638"
"INVO00004983","CM8515","84.63","512"
"INVO00004992","5YEARS2122","9.67","554"
"INVO00004992","5YEARS5014","7.38","83"
"INVO00005000","DIS5400","44.62","549"
"INVO00004982","10YEARS4469","25.32","211"
"INVO00004982","CM8599","81.1","303"
"INVO00004992","LOYAL5815","46.68","325"
"INVO00004992","10YEARS6038","411.98","824"
"INVO00004992","5YEARS2092","4.57","876"
"INVO00004976","DIS9208","6.97","416"
"INVO00004976","DIS0750","61.16","985"
"INVO00004983","VAL8351","41.56","893"
"INVO00004985","VAL2438","5.25","90"
"INVO00004991","DIS4997","6.0","533"
"INVO00004991","VAL5184","42.73","435"
"INVO00004991","5YEARS8522","3.14","55"
"INVO00004994","10YEARS3761","2.95","245"
"INVO00004997","DIS5248","33.38","988"
"INVO00004997","5YEARS7906","475.48","885"
"INVO00004977","5YEARS0823","456.02","200"
"INVO00004979","CM1922","51.23","926"
"INVO00004989","VAL8267","33.91","441"
"INVO00004990","LOYAL8283","24.61","945"
"INVO00004990","10YEARS2498","5.55","153"
"INVO00004990","5YEARS6967","52.35","946"
"INVO00005000","5YEARS8252","8.35","661"
"INVO00005000","VAL3274","49.09","368"
"INVO00004980","10YEARS8770","7.08","337"
"INVO00004983","5YEARS3303","22.72","87"
"INVO00004984","10YEARS9560","45.96","784"
"INVO00004984","VAL6411","12.11","534"
"INVO00004984","10YEARS2068","3.46","518"
"INVO00004992","DIS5142","73.36","872"
"INVO00004992","CM8524","1.78","745"
"INVO00004992","VAL9757","18.02","311"
"INVO00004977","VAL4404","12.31","247"
"INVO00004977","LOYAL8163","289.07","304"
"INVO00004977","CM6771","3.33","446"
"INVO00004978","DIS7643","187.84","860"
"INVO00004978","5YEARS5712","52.19","430"
"INVO00004978","VAL4224","7.77","720"
"INVO00004984","VAL8277","74.18","217"
"INVO00004984","5YEARS6032","32.46","891"
"INVO00004993","CM5862","479.92","484"
"INVO00004995","CM1822","94.31","593"
"INVO00004995","VAL0152","51.5","728"
"INVO00004995","VAL8696","77.18","32"
"INVO00004980","DIS4729","2.49","966"
"INVO00004980","DIS7538","7.56","294"
"INVO00004980","10YEARS0061","5.86","110"
"INVO00004982","VAL8757","45.17","823"
"INVO00004987","LOYAL0559","4.34","565"
"INVO00004987","VAL1177","87.21","259"
"INVO00004997","10YEARS8714","8.22","195"
"INVO00004997","CM4243","58.8","711"
"INVO00004980","DIS6421","6.64","842"
"INVO00004980","5YEARS4029","7.77","510"
"INVO00004987","DIS0065","60.99","868"
"INVO00004993","VAL2076","92.97","997"
"INVO00004996","5YEARS3848","17.38","271"
"INVO00004996","DIS7356","18.63","277"
"INVO00004979","LOYAL8410","6.1","14"
"INVO00004979","VAL0637","6.11","231"
"INVO00004979","LOYAL2185","87.83","640"
"INVO00004983","10YEARS6337","4.59","171"
"INVO00004983","DIS6626","59.95","121"
"INVO00004984","10YEARS2695","48.24","462"
"INVO00004984","LOYAL2173","5.55","441"
"INVO00004985","LOYAL3381","8.14","616"
"INVO00004991","CM7395","46.49","283"
"INVO00004991","5YEARS3673","13.65","741"
"INVO00004996","LOYAL7168","58.83","628"
"INVO00004996","10YEARS2610","14.64","590"
"INVO00004996","10YEARS0616","9.03","666"
"INVO00004977","10YEARS3112","3.62","705"
"INVO00004983","CM6159","39.01","125"
"INVO00004991","DIS8351","33.43","628"
"INVO00004991","10YEARS8913","68.53","924"
"INVO00004991","VAL4103","376.59","700"
"INVO00004998","5YEARS9265","19.38","967"
"INVO00004998","LOYAL0233","3.55","656"
"INVO00004998","DIS9812","61.07","504"
"INVO00004999","VAL1269","3.78","109"
"INVO00004999","LOYAL8567","10.54","347"
